clip_id,label,signer,filename,frames,n_frames,pose_rate,lh_rate,rh_rate,face_rate,any_hand_rate,both_hand_rate
habari__Grace_032,habari,Grace,Grace_032.mp4,23,23,1.0,0.0,0.17391304347826086,1.0,0.17391304347826086,0.0
habari__Grace_033,habari,Grace,Grace_033.mp4,23,23,1.0,0.0,0.2608695652173913,1.0,0.2608695652173913,0.0
habari__Grace_034,habari,Grace,Grace_034.mp4,20,20,1.0,0.1,0.15,1.0,0.15,0.1
habari__Grace_035,habari,Grace,Grace_035.mp4,26,26,1.0,0.038461538461538464,0.11538461538461539,1.0,0.11538461538461539,0.038461538461538464
habari__Grace_036,habari,Grace,Grace_036.mp4,16,16,1.0,0.0,0.1875,1.0,0.1875,0.0
habari__Grace_037,habari,Grace,Grace_037.mp4,23,23,1.0,0.0,0.043478260869565216,1.0,0.043478260869565216,0.0
habari__Grace_038,habari,Grace,Grace_038.mp4,25,25,1.0,0.0,0.16,1.0,0.16,0.0
habari__Grace_039,habari,Grace,Grace_039.mp4,23,23,1.0,0.0,0.08695652173913043,1.0,0.08695652173913043,0.0
habari__Grace_040,habari,Grace,Grace_040.mp4,26,26,1.0,0.0,0.0,1.0,0.0,0.0
habari__Grace_041,habari,Grace,Grace_041.mp4,39,39,1.0,0.0,0.05128205128205128,1.0,0.05128205128205128,0.0
habari__Grace_042,habari,Grace,Grace_042.mp4,31,31,1.0,0.0,0.0,1.0,0.0,0.0
habari__Grace_043,habari,Grace,Grace_043.mp4,31,31,1.0,0.0,0.03225806451612903,1.0,0.03225806451612903,0.0
habari__Grace_044,habari,Grace,Grace_044.mp4,34,34,1.0,0.0,0.058823529411764705,1.0,0.058823529411764705,0.0
habari__Grace_045,habari,Grace,Grace_045.mp4,30,30,1.0,0.0,0.03333333333333333,1.0,0.03333333333333333,0.0
habari__Grace_046,habari,Grace,Grace_046.mp4,29,29,1.0,0.0,0.034482758620689655,1.0,0.034482758620689655,0.0
habari__Grace_047,habari,Grace,Grace_047.mp4,51,51,1.0,0.0392156862745098,0.0196078431372549,1.0,0.0392156862745098,0.0196078431372549
habari__Grace_048,habari,Grace,Grace_048.mp4,24,24,1.0,0.041666666666666664,0.041666666666666664,1.0,0.041666666666666664,0.041666666666666664
habari__Grace_049,habari,Grace,Grace_049.mp4,24,24,1.0,0.0,0.08333333333333333,1.0,0.08333333333333333,0.0
habari__Grace_050,habari,Grace,Grace_050.mp4,20,20,1.0,0.0,0.1,1.0,0.1,0.0
habari__Grace_051,habari,Grace,Grace_051.mp4,16,16,1.0,0.0,0.0625,1.0,0.0625,0.0
habari__Grace_052,habari,Grace,Grace_052.mp4,19,19,1.0,0.0,0.05263157894736842,1.0,0.05263157894736842,0.0
habari__Grace_053,habari,Grace,Grace_053.mp4,34,34,1.0,0.0,0.029411764705882353,1.0,0.029411764705882353,0.0
habari__Grace_054,habari,Grace,Grace_054.mp4,28,28,1.0,0.0,0.03571428571428571,1.0,0.03571428571428571,0.0
habari__Grace_055,habari,Grace,Grace_055.mp4,38,38,1.0,0.0,0.02631578947368421,1.0,0.02631578947368421,0.0
habari__Grace_056,habari,Grace,Grace_056.mp4,19,19,1.0,0.0,0.05263157894736842,1.0,0.05263157894736842,0.0
habari__Grace_057,habari,Grace,Grace_057.mp4,16,16,1.0,0.0,0.125,1.0,0.125,0.0
habari__Grace_058,habari,Grace,Grace_058.mp4,34,34,1.0,0.0,0.0,1.0,0.0,0.0
habari__Grace_059,habari,Grace,Grace_059.mp4,29,29,1.0,0.0,0.034482758620689655,1.0,0.034482758620689655,0.0
habari__Grace_060,habari,Grace,Grace_060.mp4,27,27,1.0,0.0,0.07407407407407407,1.0,0.07407407407407407,0.0
habari__Grace_061,habari,Grace,Grace_061.mp4,27,27,1.0,0.0,0.037037037037037035,1.0,0.037037037037037035,0.0
hedhi__Britney_001,hedhi,Britney,Britney_001.mp4,41,41,1.0,0.0,0.0,0.975609756097561,0.0,0.0
hedhi__Britney_002,hedhi,Britney,Britney_002.mp4,38,38,1.0,0.0,0.02631578947368421,1.0,0.02631578947368421,0.0
hedhi__Britney_003,hedhi,Britney,Britney_003.mp4,24,24,1.0,0.0,0.041666666666666664,1.0,0.041666666666666664,0.0
hedhi__Britney_004,hedhi,Britney,Britney_004.mp4,23,23,1.0,0.0,0.17391304347826086,1.0,0.17391304347826086,0.0
hedhi__Britney_005,hedhi,Britney,Britney_005.mp4,34,34,1.0,0.0,0.029411764705882353,1.0,0.029411764705882353,0.0
hedhi__Britney_006,hedhi,Britney,Britney_006.mp4,45,45,1.0,0.0,0.022222222222222223,1.0,0.022222222222222223,0.0
hedhi__Britney_007,hedhi,Britney,Britney_007.mp4,39,39,1.0,0.0,0.05128205128205128,0.9743589743589743,0.05128205128205128,0.0
hedhi__Britney_008,hedhi,Britney,Britney_008.mp4,30,30,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Britney_009,hedhi,Britney,Britney_009.mp4,29,29,1.0,0.0,0.06896551724137931,1.0,0.06896551724137931,0.0
hedhi__Britney_010,hedhi,Britney,Britney_010.mp4,21,21,1.0,0.0,0.2857142857142857,1.0,0.2857142857142857,0.0
hedhi__Britney_011,hedhi,Britney,Britney_011.mp4,29,29,1.0,0.0,0.06896551724137931,1.0,0.06896551724137931,0.0
hedhi__Britney_012,hedhi,Britney,Britney_012.mp4,25,25,1.0,0.0,0.12,1.0,0.12,0.0
hedhi__Britney_013,hedhi,Britney,Britney_013.mp4,35,35,1.0,0.0,0.02857142857142857,1.0,0.02857142857142857,0.0
hedhi__Britney_014,hedhi,Britney,Britney_014.mp4,31,31,1.0,0.0,0.03225806451612903,1.0,0.03225806451612903,0.0
hedhi__Britney_015,hedhi,Britney,Britney_015.mp4,37,37,1.0,0.0,0.02702702702702703,1.0,0.02702702702702703,0.0
hedhi__Britney_017,hedhi,Britney,Britney_017.mp4,29,29,1.0,0.0,0.06896551724137931,1.0,0.06896551724137931,0.0
hedhi__Britney_018,hedhi,Britney,Britney_018.mp4,32,32,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Britney_019,hedhi,Britney,Britney_019.mp4,31,31,1.0,0.0,0.03225806451612903,1.0,0.03225806451612903,0.0
hedhi__Britney_020,hedhi,Britney,Britney_020.mp4,44,44,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Britney_021,hedhi,Britney,Britney_021.mp4,29,29,1.0,0.0,0.034482758620689655,1.0,0.034482758620689655,0.0
hedhi__Britney_022,hedhi,Britney,Britney_022.mp4,29,29,1.0,0.0,0.06896551724137931,1.0,0.06896551724137931,0.0
hedhi__Britney_023,hedhi,Britney,Britney_023.mp4,46,46,1.0,0.0,0.06521739130434782,1.0,0.06521739130434782,0.0
hedhi__Britney_024,hedhi,Britney,Britney_024.mp4,38,38,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Britney_025,hedhi,Britney,Britney_025.mp4,36,36,1.0,0.0,0.027777777777777776,1.0,0.027777777777777776,0.0
hedhi__Britney_026,hedhi,Britney,Britney_026.mp4,58,58,1.0,0.034482758620689655,0.1724137931034483,0.9827586206896551,0.1724137931034483,0.034482758620689655
hedhi__Britney_027,hedhi,Britney,Britney_027.mp4,39,39,1.0,0.0,0.05128205128205128,1.0,0.05128205128205128,0.0
hedhi__Britney_028,hedhi,Britney,Britney_028.mp4,30,30,1.0,0.0,0.06666666666666667,1.0,0.06666666666666667,0.0
hedhi__Britney_029,hedhi,Britney,Britney_029.mp4,33,33,1.0,0.0,0.0,0.9393939393939394,0.0,0.0
hedhi__Britney_030,hedhi,Britney,Britney_030.mp4,35,35,1.0,0.0,0.22857142857142856,1.0,0.22857142857142856,0.0
hedhi__Britney_031,hedhi,Britney,Britney_031.mp4,31,31,1.0,0.0,0.2903225806451613,1.0,0.2903225806451613,0.0
hedhi__Britney_032,hedhi,Britney,Britney_032.mp4,35,35,1.0,0.0,0.3142857142857143,1.0,0.3142857142857143,0.0
hedhi__Britney_033,hedhi,Britney,Britney_033.mp4,26,26,1.0,0.0,0.07692307692307693,1.0,0.07692307692307693,0.0
hedhi__Britney_034,hedhi,Britney,Britney_034.mp4,26,26,1.0,0.0,0.11538461538461539,1.0,0.11538461538461539,0.0
hedhi__Britney_035,hedhi,Britney,Britney_035.mp4,21,21,1.0,0.0,0.19047619047619047,1.0,0.19047619047619047,0.0
hedhi__Britney_036,hedhi,Britney,Britney_036.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Britney_037,hedhi,Britney,Britney_037.mp4,24,24,1.0,0.0,0.08333333333333333,1.0,0.08333333333333333,0.0
hedhi__Britney_038,hedhi,Britney,Britney_038.mp4,22,22,1.0,0.0,0.13636363636363635,0.9545454545454546,0.13636363636363635,0.0
hedhi__Britney_039,hedhi,Britney,Britney_039.mp4,30,30,1.0,0.0,0.13333333333333333,1.0,0.13333333333333333,0.0
hedhi__Britney_040,hedhi,Britney,Britney_040.mp4,36,36,1.0,0.0,0.3055555555555556,0.9444444444444444,0.3055555555555556,0.0
hedhi__Britney_041,hedhi,Britney,Britney_041.mp4,38,38,1.0,0.0,0.15789473684210525,1.0,0.15789473684210525,0.0
hedhi__Britney_042,hedhi,Britney,Britney_042.mp4,30,30,1.0,0.0,0.3,1.0,0.3,0.0
hedhi__Britney_043,hedhi,Britney,Britney_043.mp4,27,27,1.0,0.0,0.2222222222222222,1.0,0.2222222222222222,0.0
hedhi__Britney_044,hedhi,Britney,Britney_044.mp4,27,27,1.0,0.0,0.37037037037037035,1.0,0.37037037037037035,0.0
hedhi__Britney_045,hedhi,Britney,Britney_045.mp4,38,38,1.0,0.0,0.18421052631578946,1.0,0.18421052631578946,0.0
hedhi__Britney_046,hedhi,Britney,Britney_046.mp4,33,33,1.0,0.0,0.2727272727272727,1.0,0.2727272727272727,0.0
hedhi__Britney_047,hedhi,Britney,Britney_047.mp4,30,30,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0
hedhi__Britney_048,hedhi,Britney,Britney_048.mp4,27,27,1.0,0.0,0.1111111111111111,1.0,0.1111111111111111,0.0
hedhi__Britney_049,hedhi,Britney,Britney_049.mp4,24,24,1.0,0.0,0.25,1.0,0.25,0.0
hedhi__Britney_050,hedhi,Britney,Britney_050.mp4,24,24,1.0,0.0,0.125,1.0,0.125,0.0
hedhi__Britney_051,hedhi,Britney,Britney_051.mp4,24,24,1.0,0.0,0.375,1.0,0.375,0.0
hedhi__Britney_052,hedhi,Britney,Britney_052.mp4,32,32,1.0,0.0,0.3125,1.0,0.3125,0.0
hedhi__Britney_053,hedhi,Britney,Britney_053.mp4,32,32,1.0,0.0,0.0625,1.0,0.0625,0.0
hedhi__Britney_054,hedhi,Britney,Britney_054.mp4,39,39,1.0,0.0,0.1282051282051282,1.0,0.1282051282051282,0.0
hedhi__Britney_055,hedhi,Britney,Britney_055.mp4,33,33,1.0,0.0,0.2727272727272727,1.0,0.2727272727272727,0.0
hedhi__Britney_056,hedhi,Britney,Britney_056.mp4,23,23,1.0,0.0,0.34782608695652173,1.0,0.34782608695652173,0.0
hedhi__Britney_057,hedhi,Britney,Britney_057.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Britney_058,hedhi,Britney,Britney_058.mp4,28,28,1.0,0.0,0.21428571428571427,1.0,0.21428571428571427,0.0
hedhi__Britney_059,hedhi,Britney,Britney_059.mp4,28,28,1.0,0.0,0.10714285714285714,1.0,0.10714285714285714,0.0
hedhi__Britney_060,hedhi,Britney,Britney_060.mp4,26,26,1.0,0.0,0.38461538461538464,1.0,0.38461538461538464,0.0
hedhi__Britney_061,hedhi,Britney,Britney_061.mp4,21,21,1.0,0.0,0.19047619047619047,1.0,0.19047619047619047,0.0
hedhi__Grace_001,hedhi,Grace,Grace_001.mp4,24,24,1.0,0.0,0.25,1.0,0.25,0.0
hedhi__Grace_002,hedhi,Grace,Grace_002.mp4,21,21,1.0,0.0,0.19047619047619047,1.0,0.19047619047619047,0.0
hedhi__Grace_003,hedhi,Grace,Grace_003.mp4,21,21,1.0,0.0,0.38095238095238093,1.0,0.38095238095238093,0.0
hedhi__Grace_004,hedhi,Grace,Grace_004.mp4,22,22,1.0,0.045454545454545456,0.09090909090909091,1.0,0.09090909090909091,0.045454545454545456
hedhi__Grace_005,hedhi,Grace,Grace_005.mp4,23,23,1.0,0.0,0.043478260869565216,1.0,0.043478260869565216,0.0
hedhi__Grace_006,hedhi,Grace,Grace_006.mp4,23,23,1.0,0.0,0.08695652173913043,1.0,0.08695652173913043,0.0
hedhi__Grace_007,hedhi,Grace,Grace_007.mp4,21,21,1.0,0.047619047619047616,0.23809523809523808,1.0,0.23809523809523808,0.047619047619047616
hedhi__Grace_008,hedhi,Grace,Grace_008.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_009,hedhi,Grace,Grace_009.mp4,20,20,1.0,0.0,0.2,1.0,0.2,0.0
hedhi__Grace_010,hedhi,Grace,Grace_010.mp4,23,23,1.0,0.0,0.30434782608695654,1.0,0.30434782608695654,0.0
hedhi__Grace_011,hedhi,Grace,Grace_011.mp4,18,18,1.0,0.0,0.05555555555555555,1.0,0.05555555555555555,0.0
hedhi__Grace_012,hedhi,Grace,Grace_012.mp4,29,29,1.0,0.0,0.1724137931034483,1.0,0.1724137931034483,0.0
hedhi__Grace_013,hedhi,Grace,Grace_013.mp4,29,29,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_014,hedhi,Grace,Grace_014.mp4,28,28,1.0,0.0,0.03571428571428571,1.0,0.03571428571428571,0.0
hedhi__Grace_015,hedhi,Grace,Grace_015.mp4,26,26,1.0,0.0,0.19230769230769232,1.0,0.19230769230769232,0.0
hedhi__Grace_016,hedhi,Grace,Grace_016.mp4,25,25,1.0,0.0,0.12,1.0,0.12,0.0
hedhi__Grace_017,hedhi,Grace,Grace_017.mp4,23,23,1.0,0.0,0.08695652173913043,1.0,0.08695652173913043,0.0
hedhi__Grace_018,hedhi,Grace,Grace_018.mp4,24,24,1.0,0.0,0.041666666666666664,1.0,0.041666666666666664,0.0
hedhi__Grace_019,hedhi,Grace,Grace_019.mp4,22,22,1.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0
hedhi__Grace_020,hedhi,Grace,Grace_020.mp4,18,18,1.0,0.0,0.1111111111111111,1.0,0.1111111111111111,0.0
hedhi__Grace_021,hedhi,Grace,Grace_021.mp4,32,32,1.0,0.0,0.25,0.90625,0.25,0.0
hedhi__Grace_023,hedhi,Grace,Grace_023.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_024,hedhi,Grace,Grace_024.mp4,22,22,1.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0
hedhi__Grace_025,hedhi,Grace,Grace_025.mp4,23,23,1.0,0.0,0.043478260869565216,1.0,0.043478260869565216,0.0
hedhi__Grace_026,hedhi,Grace,Grace_026.mp4,22,22,1.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0
hedhi__Grace_027,hedhi,Grace,Grace_027.mp4,25,25,1.0,0.0,0.08,1.0,0.08,0.0
hedhi__Grace_028,hedhi,Grace,Grace_028.mp4,31,31,1.0,0.0,0.03225806451612903,1.0,0.03225806451612903,0.0
hedhi__Grace_029,hedhi,Grace,Grace_029.mp4,28,28,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_030,hedhi,Grace,Grace_030.mp4,28,28,1.0,0.0,0.03571428571428571,1.0,0.03571428571428571,0.0
hedhi__Grace_031,hedhi,Grace,Grace_031.mp4,22,22,1.0,0.0,0.22727272727272727,1.0,0.22727272727272727,0.0
hedhi__Grace_032,hedhi,Grace,Grace_032.mp4,22,22,1.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0
hedhi__Grace_033,hedhi,Grace,Grace_033.mp4,35,35,1.0,0.05714285714285714,0.05714285714285714,1.0,0.05714285714285714,0.05714285714285714
hedhi__Grace_034,hedhi,Grace,Grace_034.mp4,26,26,1.0,0.0,0.15384615384615385,1.0,0.15384615384615385,0.0
hedhi__Grace_035,hedhi,Grace,Grace_035.mp4,30,30,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_036,hedhi,Grace,Grace_036.mp4,26,26,1.0,0.0,0.07692307692307693,1.0,0.07692307692307693,0.0
hedhi__Grace_037,hedhi,Grace,Grace_037.mp4,40,40,1.0,0.0,0.025,1.0,0.025,0.0
hedhi__Grace_038,hedhi,Grace,Grace_038.mp4,35,35,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_039,hedhi,Grace,Grace_039.mp4,27,27,1.0,0.0,0.2222222222222222,1.0,0.2222222222222222,0.0
hedhi__Grace_040,hedhi,Grace,Grace_040.mp4,25,25,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_041,hedhi,Grace,Grace_041.mp4,23,23,1.0,0.0,0.2608695652173913,1.0,0.2608695652173913,0.0
hedhi__Grace_042,hedhi,Grace,Grace_042.mp4,31,31,1.0,0.03225806451612903,0.12903225806451613,1.0,0.12903225806451613,0.03225806451612903
hedhi__Grace_043,hedhi,Grace,Grace_043.mp4,46,46,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_044,hedhi,Grace,Grace_044.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_045,hedhi,Grace,Grace_045.mp4,30,30,1.0,0.36666666666666664,0.0,1.0,0.36666666666666664,0.0
hedhi__Grace_046,hedhi,Grace,Grace_046.mp4,29,29,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_047,hedhi,Grace,Grace_047.mp4,28,28,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_048,hedhi,Grace,Grace_048.mp4,31,31,1.0,0.06451612903225806,0.03225806451612903,1.0,0.06451612903225806,0.03225806451612903
hedhi__Grace_049,hedhi,Grace,Grace_049.mp4,31,31,1.0,0.0,0.03225806451612903,1.0,0.03225806451612903,0.0
hedhi__Grace_050,hedhi,Grace,Grace_050.mp4,28,28,1.0,0.0,0.21428571428571427,1.0,0.21428571428571427,0.0
hedhi__Grace_051,hedhi,Grace,Grace_051.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_052,hedhi,Grace,Grace_052.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_053,hedhi,Grace,Grace_053.mp4,26,26,1.0,0.0,0.11538461538461539,1.0,0.11538461538461539,0.0
hedhi__Grace_054,hedhi,Grace,Grace_054.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_055,hedhi,Grace,Grace_055.mp4,25,25,1.0,0.0,0.04,1.0,0.04,0.0
hedhi__Grace_056,hedhi,Grace,Grace_056.mp4,21,21,1.0,0.0,0.047619047619047616,1.0,0.047619047619047616,0.0
hedhi__Grace_057,hedhi,Grace,Grace_057.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_058,hedhi,Grace,Grace_058.mp4,24,24,1.0,0.041666666666666664,0.0,1.0,0.041666666666666664,0.0
hedhi__Grace_059,hedhi,Grace,Grace_059.mp4,34,34,1.0,0.0,0.0,1.0,0.0,0.0
hedhi__Grace_060,hedhi,Grace,Grace_060.mp4,25,25,1.0,0.0,0.04,1.0,0.04,0.0
hedhi__Grace_061,hedhi,Grace,Grace_061.mp4,31,31,1.0,0.0,0.03225806451612903,1.0,0.03225806451612903,0.0
kula__Britney_001,kula,Britney,Britney_001.mp4,23,23,1.0,0.0,0.0,0.9130434782608695,0.0,0.0
kula__Britney_002,kula,Britney,Britney_002.mp4,32,32,1.0,0.03125,0.0,0.9375,0.03125,0.0
kula__Britney_003,kula,Britney,Britney_003.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_004,kula,Britney,Britney_004.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_006,kula,Britney,Britney_006.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_007,kula,Britney,Britney_007.mp4,26,26,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_008,kula,Britney,Britney_008.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_009,kula,Britney,Britney_009.mp4,15,15,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_010,kula,Britney,Britney_010.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_011,kula,Britney,Britney_011.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_012,kula,Britney,Britney_012.mp4,18,18,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_013,kula,Britney,Britney_013.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_014,kula,Britney,Britney_014.mp4,18,18,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_015,kula,Britney,Britney_015.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_016,kula,Britney,Britney_016.mp4,15,15,1.0,0.0,0.06666666666666667,1.0,0.06666666666666667,0.0
kula__Britney_017,kula,Britney,Britney_017.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_018,kula,Britney,Britney_018.mp4,15,15,1.0,0.06666666666666667,0.0,1.0,0.06666666666666667,0.0
kula__Britney_019,kula,Britney,Britney_019.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_020,kula,Britney,Britney_020.mp4,15,15,1.0,0.0,0.06666666666666667,1.0,0.06666666666666667,0.0
kula__Britney_021,kula,Britney,Britney_021.mp4,21,21,1.0,0.0,0.047619047619047616,1.0,0.047619047619047616,0.0
kula__Britney_022,kula,Britney,Britney_022.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_023,kula,Britney,Britney_023.mp4,15,15,1.0,0.0,0.0,0.8666666666666667,0.0,0.0
kula__Britney_024,kula,Britney,Britney_024.mp4,17,17,1.0,0.0,0.0,0.9411764705882353,0.0,0.0
kula__Britney_025,kula,Britney,Britney_025.mp4,27,27,1.0,0.0,0.0,0.9629629629629629,0.0,0.0
kula__Britney_026,kula,Britney,Britney_026.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_027,kula,Britney,Britney_027.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_028,kula,Britney,Britney_028.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_029,kula,Britney,Britney_029.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_030,kula,Britney,Britney_030.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_031,kula,Britney,Britney_031.mp4,22,22,1.0,0.045454545454545456,0.045454545454545456,1.0,0.045454545454545456,0.045454545454545456
kula__Britney_032,kula,Britney,Britney_032.mp4,19,19,1.0,0.0,0.05263157894736842,1.0,0.05263157894736842,0.0
kula__Britney_033,kula,Britney,Britney_033.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_034,kula,Britney,Britney_034.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_035,kula,Britney,Britney_035.mp4,19,19,1.0,0.0,0.0,0.9473684210526315,0.0,0.0
kula__Britney_036,kula,Britney,Britney_036.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_037,kula,Britney,Britney_037.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_038,kula,Britney,Britney_038.mp4,18,18,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_039,kula,Britney,Britney_039.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_040,kula,Britney,Britney_040.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_041,kula,Britney,Britney_041.mp4,18,18,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_042,kula,Britney,Britney_042.mp4,18,18,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_043,kula,Britney,Britney_043.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_044,kula,Britney,Britney_044.mp4,17,17,1.0,0.058823529411764705,0.0,1.0,0.058823529411764705,0.0
kula__Britney_045,kula,Britney,Britney_045.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_046,kula,Britney,Britney_046.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_047,kula,Britney,Britney_047.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_048,kula,Britney,Britney_048.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_049,kula,Britney,Britney_049.mp4,15,15,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_050,kula,Britney,Britney_050.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_051,kula,Britney,Britney_051.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_052,kula,Britney,Britney_052.mp4,15,15,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_053,kula,Britney,Britney_053.mp4,15,15,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_054,kula,Britney,Britney_054.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_055,kula,Britney,Britney_055.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_056,kula,Britney,Britney_056.mp4,18,18,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_057,kula,Britney,Britney_057.mp4,21,21,1.0,0.0,0.047619047619047616,1.0,0.047619047619047616,0.0
kula__Britney_058,kula,Britney,Britney_058.mp4,35,35,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_059,kula,Britney,Britney_059.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Britney_060,kula,Britney,Britney_060.mp4,16,16,1.0,0.0,0.0625,1.0,0.0625,0.0
kula__Britney_061,kula,Britney,Britney_061.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_001,kula,Grace,Grace_001.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_002,kula,Grace,Grace_002.mp4,15,15,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_003,kula,Grace,Grace_003.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_004,kula,Grace,Grace_004.mp4,18,18,1.0,0.0,0.05555555555555555,1.0,0.05555555555555555,0.0
kula__Grace_005,kula,Grace,Grace_005.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_006,kula,Grace,Grace_006.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_007,kula,Grace,Grace_007.mp4,25,25,1.0,0.32,0.0,1.0,0.32,0.0
kula__Grace_008,kula,Grace,Grace_008.mp4,22,22,1.0,0.4090909090909091,0.0,1.0,0.4090909090909091,0.0
kula__Grace_009,kula,Grace,Grace_009.mp4,23,23,1.0,0.08695652173913043,0.0,1.0,0.08695652173913043,0.0
kula__Grace_010,kula,Grace,Grace_010.mp4,19,19,1.0,0.05263157894736842,0.0,1.0,0.05263157894736842,0.0
kula__Grace_011,kula,Grace,Grace_011.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_012,kula,Grace,Grace_012.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_013,kula,Grace,Grace_013.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_014,kula,Grace,Grace_014.mp4,20,20,1.0,0.0,0.05,0.9,0.05,0.0
kula__Grace_015,kula,Grace,Grace_015.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
