path,label,filename,signer,take,frames,fps,seconds,width,height,readable,clip_id
/Volumes/MacX/Sw/raw_videos/habari/Britney_058.mp4,habari,Britney_058.mp4,Britney,58,25,30.0,0.833,1920,1080,True,habari__Britney_058
/Volumes/MacX/Sw/raw_videos/habari/Britney_059.mp4,habari,Britney_059.mp4,Britney,59,26,30.0,0.867,1920,1080,True,habari__Britney_059
/Volumes/MacX/Sw/raw_videos/habari/Britney_060.mp4,habari,Britney_060.mp4,Britney,60,25,30.0,0.833,1920,1080,True,habari__Britney_060
/Volumes/MacX/Sw/raw_videos/habari/Grace_001.mp4,habari,Grace_001.mp4,Grace,1,64,30.0,2.133,1024,680,True,habari__Grace_001
/Volumes/MacX/Sw/raw_videos/habari/Grace_002.mp4,habari,Grace_002.mp4,Grace,2,24,30.0,0.8,1024,680,True,habari__Grace_002
/Volumes/MacX/Sw/raw_videos/habari/Grace_003.mp4,habari,Grace_003.mp4,Grace,3,29,30.0,0.967,1024,680,True,habari__Grace_003
/Volumes/MacX/Sw/raw_videos/habari/Grace_004.mp4,habari,Grace_004.mp4,Grace,4,59,30.0,1.967,1024,680,True,habari__Grace_004
/Volumes/MacX/Sw/raw_videos/habari/Grace_005.mp4,habari,Grace_005.mp4,Grace,5,34,30.0,1.133,1024,680,True,habari__Grace_005
/Volumes/MacX/Sw/raw_videos/habari/Grace_006.mp4,habari,Grace_006.mp4,Grace,6,32,30.0,1.067,1024,680,True,habari__Grace_006
/Volumes/MacX/Sw/raw_videos/habari/Grace_007.mp4,habari,Grace_007.mp4,Grace,7,29,30.0,0.967,1024,680,True,habari__Grace_007
/Volumes/MacX/Sw/raw_videos/habari/Grace_008.mp4,habari,Grace_008.mp4,Grace,8,31,30.0,1.033,1024,680,True,habari__Grace_008
/Volumes/MacX/Sw/raw_videos/habari/Grace_009.mp4,habari,Grace_009.mp4,Grace,9,24,30.0,0.8,1024,680,True,habari__Grace_009
/Volumes/MacX/Sw/raw_videos/habari/Grace_010.mp4,habari,Grace_010.mp4,Grace,10,28,30.0,0.933,1024,680,True,habari__Grace_010
/Volumes/MacX/Sw/raw_videos/habari/Grace_011.mp4,habari,Grace_011.mp4,Grace,11,24,30.0,0.8,1024,680,True,habari__Grace_011
/Volumes/MacX/Sw/raw_videos/habari/Grace_012.mp4,habari,Grace_012.mp4,Grace,12,27,30.0,0.9,1024,680,True,habari__Grace_012
/Volumes/MacX/Sw/raw_videos/habari/Grace_014.mp4,habari,Grace_014.mp4,Grace,14,28,30.0,0.933,1024,680,True,habari__Grace_014
/Volumes/MacX/Sw/raw_videos/habari/Grace_015.mp4,habari,Grace_015.mp4,Grace,15,28,30.0,0.933,1024,680,True,habari__Grace_015
/Volumes/MacX/Sw/raw_videos/habari/Grace_016.mp4,habari,Grace_016.mp4,Grace,16,23,30.0,0.767,1024,680,True,habari__Grace_016
/Volumes/MacX/Sw/raw_videos/habari/Grace_017.mp4,habari,Grace_017.mp4,Grace,17,21,30.0,0.7,1024,680,True,habari__Grace_017
/Volumes/MacX/Sw/raw_videos/habari/Grace_018.mp4,habari,Grace_018.mp4,Grace,18,25,30.0,0.833,1024,680,True,habari__Grace_018
/Volumes/MacX/Sw/raw_videos/habari/Grace_019.mp4,habari,Grace_019.mp4,Grace,19,32,30.0,1.067,1024,680,True,habari__Grace_019
/Volumes/MacX/Sw/raw_videos/habari/Grace_020.mp4,habari,Grace_020.mp4,Grace,20,20,30.0,0.667,1024,680,True,habari__Grace_020
/Volumes/MacX/Sw/raw_videos/habari/Grace_021.mp4,habari,Grace_021.mp4,Grace,21,26,30.0,0.867,1024,680,True,habari__Grace_021
/Volumes/MacX/Sw/raw_videos/habari/Grace_022.mp4,habari,Grace_022.mp4,Grace,22,45,30.0,1.5,1024,680,True,habari__Grace_022
/Volumes/MacX/Sw/raw_videos/habari/Grace_023.mp4,habari,Grace_023.mp4,Grace,23,26,30.0,0.867,1024,680,True,habari__Grace_023
/Volumes/MacX/Sw/raw_videos/habari/Grace_024.mp4,habari,Grace_024.mp4,Grace,24,31,30.0,1.033,1024,680,True,habari__Grace_024
/Volumes/MacX/Sw/raw_videos/habari/Grace_025.mp4,habari,Grace_025.mp4,Grace,25,26,30.0,0.867,1024,680,True,habari__Grace_025
/Volumes/MacX/Sw/raw_videos/habari/Grace_026.mp4,habari,Grace_026.mp4,Grace,26,31,60.0,0.517,1024,680,True,habari__Grace_026
/Volumes/MacX/Sw/raw_videos/habari/Grace_027.mp4,habari,Grace_027.mp4,Grace,27,45,60.0,0.75,1024,680,True,habari__Grace_027
/Volumes/MacX/Sw/raw_videos/habari/Grace_028.mp4,habari,Grace_028.mp4,Grace,28,36,30.0,1.2,1024,680,True,habari__Grace_028
/Volumes/MacX/Sw/raw_videos/habari/Grace_029.mp4,habari,Grace_029.mp4,Grace,29,20,30.0,0.667,1024,680,True,habari__Grace_029
/Volumes/MacX/Sw/raw_videos/habari/Grace_030.mp4,habari,Grace_030.mp4,Grace,30,21,30.0,0.7,1024,680,True,habari__Grace_030
/Volumes/MacX/Sw/raw_videos/habari/Grace_031.mp4,habari,Grace_031.mp4,Grace,31,20,30.0,0.667,1024,680,True,habari__Grace_031
/Volumes/MacX/Sw/raw_videos/habari/Grace_032.mp4,habari,Grace_032.mp4,Grace,32,23,30.0,0.767,1024,680,True,habari__Grace_032
/Volumes/MacX/Sw/raw_videos/habari/Grace_033.mp4,habari,Grace_033.mp4,Grace,33,23,30.0,0.767,1024,680,True,habari__Grace_033
/Volumes/MacX/Sw/raw_videos/habari/Grace_034.mp4,habari,Grace_034.mp4,Grace,34,20,30.0,0.667,1024,680,True,habari__Grace_034
/Volumes/MacX/Sw/raw_videos/habari/Grace_035.mp4,habari,Grace_035.mp4,Grace,35,26,30.0,0.867,1024,680,True,habari__Grace_035
/Volumes/MacX/Sw/raw_videos/habari/Grace_036.mp4,habari,Grace_036.mp4,Grace,36,16,30.0,0.533,1024,680,True,habari__Grace_036
/Volumes/MacX/Sw/raw_videos/habari/Grace_037.mp4,habari,Grace_037.mp4,Grace,37,23,30.0,0.767,1024,680,True,habari__Grace_037
/Volumes/MacX/Sw/raw_videos/habari/Grace_038.mp4,habari,Grace_038.mp4,Grace,38,25,30.0,0.833,1024,680,True,habari__Grace_038
/Volumes/MacX/Sw/raw_videos/habari/Grace_039.mp4,habari,Grace_039.mp4,Grace,39,23,30.0,0.767,1024,680,True,habari__Grace_039
/Volumes/MacX/Sw/raw_videos/habari/Grace_040.mp4,habari,Grace_040.mp4,Grace,40,26,30.0,0.867,1024,680,True,habari__Grace_040
/Volumes/MacX/Sw/raw_videos/habari/Grace_041.mp4,habari,Grace_041.mp4,Grace,41,39,30.0,1.3,1024,680,True,habari__Grace_041
/Volumes/MacX/Sw/raw_videos/habari/Grace_042.mp4,habari,Grace_042.mp4,Grace,42,31,30.0,1.033,1024,680,True,habari__Grace_042
/Volumes/MacX/Sw/raw_videos/habari/Grace_043.mp4,habari,Grace_043.mp4,Grace,43,31,30.0,1.033,1024,680,True,habari__Grace_043
/Volumes/MacX/Sw/raw_videos/habari/Grace_044.mp4,habari,Grace_044.mp4,Grace,44,34,30.0,1.133,1024,680,True,habari__Grace_044
/Volumes/MacX/Sw/raw_videos/habari/Grace_045.mp4,habari,Grace_045.mp4,Grace,45,30,30.0,1.0,1024,680,True,habari__Grace_045
/Volumes/MacX/Sw/raw_videos/habari/Grace_046.mp4,habari,Grace_046.mp4,Grace,46,29,30.0,0.967,1024,680,True,habari__Grace_046
/Volumes/MacX/Sw/raw_videos/habari/Grace_047.mp4,habari,Grace_047.mp4,Grace,47,51,30.0,1.7,1024,680,True,habari__Grace_047
/Volumes/MacX/Sw/raw_videos/habari/Grace_048.mp4,habari,Grace_048.mp4,Grace,48,24,30.0,0.8,1024,680,True,habari__Grace_048
/Volumes/MacX/Sw/raw_videos/habari/Grace_049.mp4,habari,Grace_049.mp4,Grace,49,24,30.0,0.8,1024,680,True,habari__Grace_049
/Volumes/MacX/Sw/raw_videos/habari/Grace_050.mp4,habari,Grace_050.mp4,Grace,50,20,30.0,0.667,1024,680,True,habari__Grace_050
/Volumes/MacX/Sw/raw_videos/habari/Grace_051.mp4,habari,Grace_051.mp4,Grace,51,16,30.0,0.533,1024,680,True,habari__Grace_051
/Volumes/MacX/Sw/raw_videos/habari/Grace_052.mp4,habari,Grace_052.mp4,Grace,52,19,30.0,0.633,1024,680,True,habari__Grace_052
/Volumes/MacX/Sw/raw_videos/habari/Grace_053.mp4,habari,Grace_053.mp4,Grace,53,34,30.0,1.133,1024,680,True,habari__Grace_053
/Volumes/MacX/Sw/raw_videos/habari/Grace_054.mp4,habari,Grace_054.mp4,Grace,54,28,30.0,0.933,1024,680,True,habari__Grace_054
/Volumes/MacX/Sw/raw_videos/habari/Grace_055.mp4,habari,Grace_055.mp4,Grace,55,38,30.0,1.267,1024,680,True,habari__Grace_055
/Volumes/MacX/Sw/raw_videos/habari/Grace_056.mp4,habari,Grace_056.mp4,Grace,56,19,30.0,0.633,1024,680,True,habari__Grace_056
/Volumes/MacX/Sw/raw_videos/habari/Grace_057.mp4,habari,Grace_057.mp4,Grace,57,16,30.0,0.533,1024,680,True,habari__Grace_057
/Volumes/MacX/Sw/raw_videos/habari/Grace_058.mp4,habari,Grace_058.mp4,Grace,58,34,30.0,1.133,1024,680,True,habari__Grace_058
/Volumes/MacX/Sw/raw_videos/habari/Grace_059.mp4,habari,Grace_059.mp4,Grace,59,29,30.0,0.967,1024,680,True,habari__Grace_059
/Volumes/MacX/Sw/raw_videos/habari/Grace_060.mp4,habari,Grace_060.mp4,Grace,60,27,30.0,0.9,1024,680,True,habari__Grace_060
/Volumes/MacX/Sw/raw_videos/habari/Grace_061.mp4,habari,Grace_061.mp4,Grace,61,27,30.0,0.9,1024,680,True,habari__Grace_061
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_001.mp4,hedhi,Britney_001.mp4,Britney,1,41,30.0,1.367,1024,680,True,hedhi__Britney_001
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_002.mp4,hedhi,Britney_002.mp4,Britney,2,38,30.0,1.267,1024,680,True,hedhi__Britney_002
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_003.mp4,hedhi,Britney_003.mp4,Britney,3,24,30.0,0.8,1024,680,True,hedhi__Britney_003
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_004.mp4,hedhi,Britney_004.mp4,Britney,4,23,30.0,0.767,1024,680,True,hedhi__Britney_004
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_005.mp4,hedhi,Britney_005.mp4,Britney,5,34,30.0,1.133,1024,680,True,hedhi__Britney_005
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_006.mp4,hedhi,Britney_006.mp4,Britney,6,45,30.0,1.5,1024,680,True,hedhi__Britney_006
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_007.mp4,hedhi,Britney_007.mp4,Britney,7,39,30.0,1.3,1024,680,True,hedhi__Britney_007
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_008.mp4,hedhi,Britney_008.mp4,Britney,8,30,30.0,1.0,1024,680,True,hedhi__Britney_008
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_009.mp4,hedhi,Britney_009.mp4,Britney,9,29,30.0,0.967,1024,680,True,hedhi__Britney_009
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_010.mp4,hedhi,Britney_010.mp4,Britney,10,21,30.0,0.7,1024,680,True,hedhi__Britney_010
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_011.mp4,hedhi,Britney_011.mp4,Britney,11,29,30.0,0.967,1024,680,True,hedhi__Britney_011
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_012.mp4,hedhi,Britney_012.mp4,Britney,12,25,30.0,0.833,1024,680,True,hedhi__Britney_012
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_013.mp4,hedhi,Britney_013.mp4,Britney,13,35,30.0,1.167,1024,680,True,hedhi__Britney_013
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_014.mp4,hedhi,Britney_014.mp4,Britney,14,31,30.0,1.033,1024,680,True,hedhi__Britney_014
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_015.mp4,hedhi,Britney_015.mp4,Britney,15,37,30.0,1.233,1024,680,True,hedhi__Britney_015
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_017.mp4,hedhi,Britney_017.mp4,Britney,17,29,30.0,0.967,1024,680,True,hedhi__Britney_017
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_018.mp4,hedhi,Britney_018.mp4,Britney,18,32,30.0,1.067,1024,680,True,hedhi__Britney_018
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_019.mp4,hedhi,Britney_019.mp4,Britney,19,31,30.0,1.033,1024,680,True,hedhi__Britney_019
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_020.mp4,hedhi,Britney_020.mp4,Britney,20,44,30.0,1.467,1024,680,True,hedhi__Britney_020
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_021.mp4,hedhi,Britney_021.mp4,Britney,21,29,30.0,0.967,1024,680,True,hedhi__Britney_021
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_022.mp4,hedhi,Britney_022.mp4,Britney,22,29,30.0,0.967,1024,680,True,hedhi__Britney_022
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_023.mp4,hedhi,Britney_023.mp4,Britney,23,46,30.0,1.533,1024,680,True,hedhi__Britney_023
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_024.mp4,hedhi,Britney_024.mp4,Britney,24,38,30.0,1.267,1024,680,True,hedhi__Britney_024
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_025.mp4,hedhi,Britney_025.mp4,Britney,25,36,30.0,1.2,1024,680,True,hedhi__Britney_025
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_026.mp4,hedhi,Britney_026.mp4,Britney,26,58,30.0,1.933,1024,680,True,hedhi__Britney_026
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_027.mp4,hedhi,Britney_027.mp4,Britney,27,39,30.0,1.3,1024,680,True,hedhi__Britney_027
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_028.mp4,hedhi,Britney_028.mp4,Britney,28,30,30.0,1.0,1024,680,True,hedhi__Britney_028
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_029.mp4,hedhi,Britney_029.mp4,Britney,29,33,30.0,1.1,1024,680,True,hedhi__Britney_029
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_030.mp4,hedhi,Britney_030.mp4,Britney,30,35,30.0,1.167,1024,680,True,hedhi__Britney_030
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_031.mp4,hedhi,Britney_031.mp4,Britney,31,31,30.0,1.033,1024,680,True,hedhi__Britney_031
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_032.mp4,hedhi,Britney_032.mp4,Britney,32,35,30.0,1.167,1024,680,True,hedhi__Britney_032
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_033.mp4,hedhi,Britney_033.mp4,Britney,33,26,30.0,0.867,1024,680,True,hedhi__Britney_033
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_034.mp4,hedhi,Britney_034.mp4,Britney,34,26,30.0,0.867,1024,680,True,hedhi__Britney_034
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_035.mp4,hedhi,Britney_035.mp4,Britney,35,21,30.0,0.7,1024,680,True,hedhi__Britney_035
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_036.mp4,hedhi,Britney_036.mp4,Britney,36,20,30.0,0.667,1024,680,True,hedhi__Britney_036
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_037.mp4,hedhi,Britney_037.mp4,Britney,37,24,30.0,0.8,1024,680,True,hedhi__Britney_037
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_038.mp4,hedhi,Britney_038.mp4,Britney,38,22,30.0,0.733,1024,680,True,hedhi__Britney_038
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_039.mp4,hedhi,Britney_039.mp4,Britney,39,30,30.0,1.0,1024,680,True,hedhi__Britney_039
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_040.mp4,hedhi,Britney_040.mp4,Britney,40,36,30.0,1.2,1024,680,True,hedhi__Britney_040
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_041.mp4,hedhi,Britney_041.mp4,Britney,41,38,30.0,1.267,1024,680,True,hedhi__Britney_041
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_042.mp4,hedhi,Britney_042.mp4,Britney,42,30,30.0,1.0,1024,680,True,hedhi__Britney_042
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_043.mp4,hedhi,Britney_043.mp4,Britney,43,27,30.0,0.9,1024,680,True,hedhi__Britney_043
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_044.mp4,hedhi,Britney_044.mp4,Britney,44,27,30.0,0.9,1024,680,True,hedhi__Britney_044
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_045.mp4,hedhi,Britney_045.mp4,Britney,45,38,30.0,1.267,1024,680,True,hedhi__Britney_045
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_046.mp4,hedhi,Britney_046.mp4,Britney,46,33,30.0,1.1,1024,680,True,hedhi__Britney_046
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_047.mp4,hedhi,Britney_047.mp4,Britney,47,30,30.0,1.0,1024,680,True,hedhi__Britney_047
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_048.mp4,hedhi,Britney_048.mp4,Britney,48,27,30.0,0.9,1024,680,True,hedhi__Britney_048
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_049.mp4,hedhi,Britney_049.mp4,Britney,49,24,30.0,0.8,1024,680,True,hedhi__Britney_049
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_050.mp4,hedhi,Britney_050.mp4,Britney,50,24,30.0,0.8,1024,680,True,hedhi__Britney_050
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_051.mp4,hedhi,Britney_051.mp4,Britney,51,24,30.0,0.8,1024,680,True,hedhi__Britney_051
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_052.mp4,hedhi,Britney_052.mp4,Britney,52,32,30.0,1.067,1024,680,True,hedhi__Britney_052
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_053.mp4,hedhi,Britney_053.mp4,Britney,53,32,30.0,1.067,1024,680,True,hedhi__Britney_053
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_054.mp4,hedhi,Britney_054.mp4,Britney,54,39,30.0,1.3,1024,680,True,hedhi__Britney_054
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_055.mp4,hedhi,Britney_055.mp4,Britney,55,33,30.0,1.1,1024,680,True,hedhi__Britney_055
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_056.mp4,hedhi,Britney_056.mp4,Britney,56,23,30.0,0.767,1024,680,True,hedhi__Britney_056
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_057.mp4,hedhi,Britney_057.mp4,Britney,57,24,30.0,0.8,1024,680,True,hedhi__Britney_057
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_058.mp4,hedhi,Britney_058.mp4,Britney,58,28,30.0,0.933,1024,680,True,hedhi__Britney_058
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_059.mp4,hedhi,Britney_059.mp4,Britney,59,28,30.0,0.933,1024,680,True,hedhi__Britney_059
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_060.mp4,hedhi,Britney_060.mp4,Britney,60,26,30.0,0.867,1024,680,True,hedhi__Britney_060
/Volumes/MacX/Sw/raw_videos/hedhi/Britney_061.mp4,hedhi,Britney_061.mp4,Britney,61,21,30.0,0.7,1024,680,True,hedhi__Britney_061
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_001.mp4,hedhi,Grace_001.mp4,Grace,1,24,30.0,0.8,1024,680,True,hedhi__Grace_001
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_002.mp4,hedhi,Grace_002.mp4,Grace,2,21,30.0,0.7,1024,680,True,hedhi__Grace_002
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_003.mp4,hedhi,Grace_003.mp4,Grace,3,21,30.0,0.7,1024,680,True,hedhi__Grace_003
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_004.mp4,hedhi,Grace_004.mp4,Grace,4,22,30.0,0.733,1024,680,True,hedhi__Grace_004
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_005.mp4,hedhi,Grace_005.mp4,Grace,5,23,30.0,0.767,1024,680,True,hedhi__Grace_005
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_006.mp4,hedhi,Grace_006.mp4,Grace,6,23,30.0,0.767,1024,680,True,hedhi__Grace_006
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_007.mp4,hedhi,Grace_007.mp4,Grace,7,21,30.0,0.7,1024,680,True,hedhi__Grace_007
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_008.mp4,hedhi,Grace_008.mp4,Grace,8,20,30.0,0.667,1024,680,True,hedhi__Grace_008
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_009.mp4,hedhi,Grace_009.mp4,Grace,9,20,30.0,0.667,1024,680,True,hedhi__Grace_009
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_010.mp4,hedhi,Grace_010.mp4,Grace,10,23,30.0,0.767,1024,680,True,hedhi__Grace_010
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_011.mp4,hedhi,Grace_011.mp4,Grace,11,18,30.0,0.6,1024,680,True,hedhi__Grace_011
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_012.mp4,hedhi,Grace_012.mp4,Grace,12,29,30.0,0.967,1024,680,True,hedhi__Grace_012
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_013.mp4,hedhi,Grace_013.mp4,Grace,13,29,30.0,0.967,1024,680,True,hedhi__Grace_013
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_014.mp4,hedhi,Grace_014.mp4,Grace,14,28,30.0,0.933,1024,680,True,hedhi__Grace_014
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_015.mp4,hedhi,Grace_015.mp4,Grace,15,26,30.0,0.867,1024,680,True,hedhi__Grace_015
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_016.mp4,hedhi,Grace_016.mp4,Grace,16,25,30.0,0.833,1024,680,True,hedhi__Grace_016
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_017.mp4,hedhi,Grace_017.mp4,Grace,17,23,30.0,0.767,1024,680,True,hedhi__Grace_017
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_018.mp4,hedhi,Grace_018.mp4,Grace,18,24,30.0,0.8,1024,680,True,hedhi__Grace_018
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_019.mp4,hedhi,Grace_019.mp4,Grace,19,22,30.0,0.733,1024,680,True,hedhi__Grace_019
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_020.mp4,hedhi,Grace_020.mp4,Grace,20,18,30.0,0.6,1024,680,True,hedhi__Grace_020
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_021.mp4,hedhi,Grace_021.mp4,Grace,21,32,30.0,1.067,1024,680,True,hedhi__Grace_021
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_023.mp4,hedhi,Grace_023.mp4,Grace,23,23,30.0,0.767,1024,680,True,hedhi__Grace_023
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_024.mp4,hedhi,Grace_024.mp4,Grace,24,22,30.0,0.733,1024,680,True,hedhi__Grace_024
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_025.mp4,hedhi,Grace_025.mp4,Grace,25,23,30.0,0.767,1024,680,True,hedhi__Grace_025
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_026.mp4,hedhi,Grace_026.mp4,Grace,26,22,30.0,0.733,1024,680,True,hedhi__Grace_026
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_027.mp4,hedhi,Grace_027.mp4,Grace,27,25,30.0,0.833,1024,680,True,hedhi__Grace_027
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_028.mp4,hedhi,Grace_028.mp4,Grace,28,31,30.0,1.033,1024,680,True,hedhi__Grace_028
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_029.mp4,hedhi,Grace_029.mp4,Grace,29,28,30.0,0.933,1024,680,True,hedhi__Grace_029
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_030.mp4,hedhi,Grace_030.mp4,Grace,30,28,30.0,0.933,1024,680,True,hedhi__Grace_030
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_031.mp4,hedhi,Grace_031.mp4,Grace,31,22,30.0,0.733,1024,680,True,hedhi__Grace_031
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_032.mp4,hedhi,Grace_032.mp4,Grace,32,22,30.0,0.733,1024,680,True,hedhi__Grace_032
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_033.mp4,hedhi,Grace_033.mp4,Grace,33,35,30.0,1.167,1024,680,True,hedhi__Grace_033
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_034.mp4,hedhi,Grace_034.mp4,Grace,34,26,30.0,0.867,1024,680,True,hedhi__Grace_034
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_035.mp4,hedhi,Grace_035.mp4,Grace,35,30,30.0,1.0,1024,680,True,hedhi__Grace_035
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_036.mp4,hedhi,Grace_036.mp4,Grace,36,26,30.0,0.867,1024,680,True,hedhi__Grace_036
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_037.mp4,hedhi,Grace_037.mp4,Grace,37,40,30.0,1.333,1024,680,True,hedhi__Grace_037
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_038.mp4,hedhi,Grace_038.mp4,Grace,38,35,30.0,1.167,1024,680,True,hedhi__Grace_038
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_039.mp4,hedhi,Grace_039.mp4,Grace,39,27,30.0,0.9,1024,680,True,hedhi__Grace_039
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_040.mp4,hedhi,Grace_040.mp4,Grace,40,25,30.0,0.833,1024,680,True,hedhi__Grace_040
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_041.mp4,hedhi,Grace_041.mp4,Grace,41,23,30.0,0.767,1024,680,True,hedhi__Grace_041
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_042.mp4,hedhi,Grace_042.mp4,Grace,42,31,30.0,1.033,1024,680,True,hedhi__Grace_042
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_043.mp4,hedhi,Grace_043.mp4,Grace,43,46,30.0,1.533,1024,680,True,hedhi__Grace_043
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_044.mp4,hedhi,Grace_044.mp4,Grace,44,24,30.0,0.8,1024,680,True,hedhi__Grace_044
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_045.mp4,hedhi,Grace_045.mp4,Grace,45,30,30.0,1.0,1024,680,True,hedhi__Grace_045
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_046.mp4,hedhi,Grace_046.mp4,Grace,46,29,30.0,0.967,1024,680,True,hedhi__Grace_046
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_047.mp4,hedhi,Grace_047.mp4,Grace,47,28,30.0,0.933,1024,680,True,hedhi__Grace_047
/Volumes/MacX/Sw/raw_videos/hedhi/Grace_048.mp4,hedhi,Grace_048.mp4,Grace,48,31,30.0,1.033,1024,680,True,hedhi__Grace_048
